Request,Batch # or Lot #,Recipe / Alternate / Version
AP Aerosol Fragrance and Can Tests,,
"COA,Viscosity,pH_JM",,
Deo Aero W/L Big X - 125 Cans,,
Deo Aerosol (Deo) Fragrance Stability,,
Deo Cream Stability,,
Deo Cream/Lotion (AP) Hedonics,,
Deo Cream/Lotion (AP) Hedonics w Control,,
Deo Cream/Lotion (Deo) Hedonics,,
Deo Cream/Lotion (Deo) Hedonics +Control,,
Deo Cream/Lotion Hedonics,,
Deo Cream/Lotion Hedonics with Control,,
Deo EU Stability,,
Deo EU Stability (AP),,
Deo EU Stability (Deo),,
Deo Glass Aerosol Testing,,
Deo LatAm Accelerated Aerosol Stability,,
Deo LatAm Aero Stability - Gas,,
Deo LatAm Aerosol Stability,,
Deo Roll-On (AP) Stability,,
Deo Roll-On (Deo) Stability,,
Deo Roll-On Stability,,
Deo Stick (AP) Stability,,
Deo Stick (Deo) Stability,,
Deo Stick (OES) Stability,,
Deo Stick Stability,,
Group Requests (Stability HRC),,
Grouping Requests,,
R-20211222-00034,11161JU39,200000251321/001/002
R-20211222-00035,F-211202-00039,teste 2- diluído
R-20211222-00036,12101JB97,2E+11
R-20211222-00038,EXP-21-BL8718,200000261892/000/000
R-20211223-00008,1,200000232877/004/000
R-20211223-00009,1,200000232877/004/000
R-20211223-00010,1,200000232877/004/000
R-20211223-00011,1,200000232877/004/000
R-20211223-00012,1,200000232877/004/000
R-20211223-00013,1,200000232877/004/000
R-20211223-00014,1,200000232877/004/000
R-20211223-00015,1,200000232877/004/000
R-20211223-00016,1,200000232877/004/000
R-20211223-00017,1,200000232877/004/000
R-20211223-00018,1,200000232877/004/000
R-20211223-00019,1,200000232877/004/000
R-20211223-00020,1,200000232877/004/000
R-20211223-00031,F-211130-00006,200000259194/000/000
R-20211223-00038,Project Gin,200000261535/000/000
R-20211223-00039,Project Gin,200000261497/000/000
R-20211223-00040,Project Gin,200000260513/001/000
R-20211223-00041,AY_LX_FS,-
R-20211223-00042,AY_LX_DS,-
R-20211223-00043,AY_LX_SS,-
R-20211223-00044,AY_LXC_FS,-
R-20211223-00045,AY_LXC_DS,-
R-20211223-00046,AY_LXC_SS,-
R-20211223-00047,F-211201-00035,200000216473/003/003
R-20211223-00054,F-210921-00045,200000238319/000/000
R-20211223-00055,F-210921-00045,200000238319/000/000
R-20211223-00058,F-210922-00098,200000238288/000/000
R-20211223-00059,Lot# 11081UR02,200000240510/000/000
R-20211223-00060,Lot# 11051UR02,200000250934/000/000
R-20211223-00061,Lot# 1201UR14,200000240468/000/000
R-20211227-00032,Lot# 11051UR02,200000240548/000/000
R-20211227-00033,Lot# 11061UR05,200000240551/000/000
R-20211227-00038,EXP-21-BB8910-L1,200000244835/004/001
R-20211227-00039,EXP-21-BB8910-L2,200000244835/004/001
R-20211227-00040,EXP-21-BB8910-L3,200000244835/004/001
R-20211227-00041,EXP-21-BB8910-I1,200000257785/002/000
R-20211227-00042,EXP-21-BB8910-I2,200000257785/002/000
R-20211227-00043,EXP-21-BB8910-I3,200000257785/002/000
R-20211227-00044,Lot# 12081UR07,200000250684/002/000
R-20211227-00045,Lot# 12081UR08,200000250684/002/000
R-20211228-00015,N/A,N/A
R-20211228-00016,N/A,N/A
R-20211228-00017,N/A,N/A
R-20211228-00018,N/A,N/A
R-20211229-00010,2,200000230613/000/001
R-20211229-00013,N/A,N/A
R-20211229-00014,N/A,N/A
R-20211230-00004,1,200000124506/086/001
R-20211230-00005,1,200000124506/086/001
R-20211230-00006,1,200000124506/086/001
R-20211230-00008,CG1,CG1
R-20211230-00009,CG2,CG2
R-20211230-00010,CG3,CG3
R-20211230-00011,CG3,CG3
R-20211230-00012,CG4,CG4
R-20211230-00015,VG1,VG1
R-20211230-00016,VG2,VG2
R-20211230-00017,VG3,VG3
R-20211230-00018,VG4,VG4
R-20211230-00019,BG1,BG1
R-20211230-00020,BG2,BG2
R-20211230-00021,BG3,BG3
R-20211230-00022,BG4,BG4
R-20211230-00023,SG1,SG1
R-20211230-00024,SG1,SG1
R-20211230-00025,SG2,SG2
R-20211230-00026,SG3,SG3
R-20211230-00027,1,200000124506/086/001
R-20211230-00029,SG4,SG4
R-20211230-00030,FG1,FG1
R-20211230-00031,FG2,FG2
R-20211230-00032,FG3,FG3
R-20211230-00033,FG4,FG4
R-20211230-00034,FG4,FG4
R-20211230-00035,F-211214-00051,200000261672/002/000
R-20211230-00036,NGW1,NGW1
R-20211230-00037,NGW2,NGW2
R-20211230-00038,NGW3,NGW3
R-20211230-00039,NGW4,NGW4
R-20211230-00040,NGP1,NGP1
R-20211230-00041,NGP2,NGP2
R-20211230-00042,NGP3,NGP3
R-20211230-00043,NGP4,NGP4
R-20211230-00044,SG,SG
R-20211230-00046,SG1,SG1
R-20211230-00048,VG1,VG1
R-20211230-00049,VG1,VG1
R-20211230-00050,VG2,VG2
R-20211230-00055,LOTE 1,000000000000/000/000
R-20211230-00056,LOTE 1,000000000000/000/000
R-20211230-00057,LOTE 2,000000000000/000/000
R-20211230-00058,LOTE 2,000000000000/000/000
R-20211230-00059,LOTE 2,000000000000/000/000
R-20211230-00060,LOTE 2,000000000000/000/000
R-20211230-00061,LOTE 2,000000000000/000/000
R-20211230-00063,LOTE 2,000000000000/000/000
R-20211230-00079,1329,000000000000/000/000
R-20211230-00080,1329,000000000000/000/000
R-20220103-00005,BD,BD
R-20220103-00011,PQ 10 via Fragrance,200000255855/000/000
R-20220104-00012,EXP-22-AS7122,200000259432/001/000
R-20220104-00013,DH17214-090,200000258998/002/000
R-20220104-00014,DH17214-091,200000258998/002/000
R-20220104-00015,DH17214-092,200000258998/002/000
R-20220104-00027,DH17214-090,200000258998/002/000
R-20220104-00028,DH17214-091,200000258998/002/000
R-20220104-00029,DH17214-092,200000258998/002/000
R-20220104-00037,RC17187-029,N/A
R-20220104-00038,RC17187-030,N/A
R-20220104-00039,11011TJ36,200000228031/008/000
R-20220104-00040,11041TJ36,200000228290/011/000
R-20220104-00041,EXP-21-BL8702,200000228728/002/004
R-20220104-00042,EXP-21-BL8705,200000228728/002/004
R-20220105-00004,1,200000221171/000/000
R-20220105-00029,12101JB02,2E+11
R-20220105-00033,F-211001-00065,200000238319/000/000
R-20220105-00037,11221TJ01,200000253321/010/001
R-20220105-00038,11221TJ012,200000253321/010/001
R-20220105-00039,11241TJ03,200000253321/010/001
R-20220105-00040,11221TJ01,200000253321/010/001
R-20220105-00041,11221TJ02,200000253321/010/001
R-20220105-00042,11241TJ03,200000253321/010/001
R-20220106-00003,PQ10viaPink Snow,200000255855/004/000
R-20220106-00025,/,200000262360/000/000
R-20220106-00026,/,200000262538/000/000
R-20220106-00028,SD048020-16,SD048020-16
R-20220106-00030,SD048020-17,SD048020-17
R-20220107-00034,,
R-20220107-00042,F-220105-00038,Moonshine HW
R-20220107-00046,Tresseme Deep Cleansing Smart C 5%,200000219619/003/002
R-20220107-00048,SD048020-17,SD048020-17
R-20220107-00049,F-210921-00043,200000238319/000/000
R-20220110-00018,F-211115-00046,200000258167/000/000
R-20220110-00019,F-211115-00047,200000258204/001/000
R-20220110-00020,F-211115-00048,200000258200/001/000
R-20220110-00023,F-211109-00037,200000261064/000/000
R-20220110-00035,F-210310-00047,200000225338/002/000
R-20220110-00042,EXP-22-BI0631,2E+11
R-20220110-00043,EXP-22-BI0630,2E+11
R-20220110-00044,EXP-22-BL5904,200000261547/001/000
R-20220110-00049,EXP-22-AS7123,200000221110/004/001
R-20220110-00050,EXP-22-BL5904,200000261561/001/000
R-20220110-00052,UN001029M9,N/A
R-20220110-00054,EXP-22-BL4908,200000241046/003/000
R-20220110-00055,EXP-22-BL4909,200000241046/003/000
R-20220110-00057,EXP-22-BL4910,200000244729/002/000
R-20220110-00058,EXP-22-BL4911,200000244729/002/000
R-20220110-00066,F-220105-00058,Dove Original
R-20220110-00072,EXP-21-BK3677,N/A
R-20220110-00074,EXP-21-BK3674,N/A
R-20220110-00075,EXP-22-BL8720,200000261878/000/001
R-20220110-00076,EXP-22-BL8721,200000261830/000/000
R-20220111-00002,EXP-22-BIO627,N/A
R-20220111-00005,,
R-20220111-00016,Lot# 12141ur05,200000250732/000/000
R-20220111-00018,CO1,CO1
R-20220111-00019,LRT01,LRT01
R-20220111-00020,Rs 10 COA,Rs.10 CO1
R-20220111-00023,Rs. 10 LRT01,Rs. 10 LRT01
R-20220111-00025,Lot# 12011UR01,200000250696/000/000
R-20220111-00026,EXP-22-AS7122,200000259432/002/000
R-20220111-00030,EXP-22-BI5913,200000218871/004/003
R-20220111-00033,F-211207-00065,2E+11
R-20220111-00034,F-211207-00065,2E+11
R-20220111-00035,F-211207-00067,2E+11
R-20220111-00047,EXP-22-BIO628,N/A
R-20220111-00049,EXP-22-BIO629,N/A
R-20220111-00051,EXP-22-BJ9737,200000241912/004/002
R-20220111-00052,EXP-22-BL0044,200000216334/007/000
R-20220111-00053,EXP-22-BL0044,200000216334/007/000
R-20220111-00054,EXP-22-BL0045,200000213549/008/001
R-20220111-00055,EXP-22-BL0045,200000213549/008/001
R-20220111-00056,EXP-22-BL0046,200000249954/001/007
R-20220111-00057,EXP-22-BL0046,200000249954/001/007
R-20220111-00062,F-210921-00042,200000238288/000/000
R-20220111-00063,EXP-22-BL5905,200000261537/001/000
R-20220111-00064,EXP-22-BL5905,200000261561/001/000
R-20220112-00019,2,200000204938/001/002
R-20220112-00020,3,200000204938/001/002
R-20220112-00021,1,200000204938/001/002
R-20220112-00022,3,200000204938/001/002
R-20220112-00025,G34K,G34K
R-20220112-00027,A24G,A24G
R-20220112-00029,E55K,E55k
R-20220112-00031,Horae,200000262684/000/000
R-20220112-00032,R98P,R98P
R-20220112-00035,J33P,J33P
R-20220112-00038,H75M,H75M
R-20220112-00042,R57B,R57B
R-20220112-00045,FC33,FC33
R-20220112-00047,B44E,B44E
R-20220112-00048,B44E,B44E
R-20220112-00049,V73E,V73E
R-20220112-00050,T47F,T47F
R-20220112-00051,N62Q,N62Q
R-20220112-00052,Z42V,Z42V
R-20220112-00053,K33G,K33G
R-20220112-00054,C43W,C43W
R-20220112-00055,F-211109-00038,200000261064/000/000
R-20220112-00056,F88E,F88E
R-20220112-00058,E17D,E17D
R-20220112-00059,U62P,U62P
R-20220112-00061,WM91,WM91
R-20220112-00062,EXP22-BM4600-1,200000262433/000/000
R-20220112-00064,F-220105-00058,Dove Original
R-20220112-00065,F-220105-00058,Dove Original
R-20220112-00066,F-220105-00050,Dove Original
R-20220112-00068,F-211201-00056,200000261389/000/000
R-20220112-00069,F-211201-00057,200000261362/000/000
R-20220112-00072,F-220105-00058,Dove Original
R-20220112-00077,F-220105-00058,Dove Original
R-20220112-00080,F-220105-00058,Dove Original
R-20220112-00084,EXP-22-BL4440,200000140740/003/004
R-20220112-00089,Horae,200000262706/000/000
R-20220112-00091,BYD 12506 BQ 15:12,200000233685/002/003
R-20220112-00092,EXP-22-BB8912,200000257785/002/000
R-20220112-00093,EXP-22-BJ9738,200000241912/004/002
R-20220112-00094,F-211213-00083,200000259356/005/000
R-20220112-00095,F-211213-00092?,200000259356/006/000
R-20220112-00096,F-211213-00093,200000259356/007/000
R-20220112-00097,EXP-22-BL5906,200000261514/001/000
R-20220112-00098,EXP-22-AV5150,200000260700/006/004
R-20220112-00100,EXP-22-AV5150,200000260700/006/007
R-20220112-00101,EXP-22-AV5150,200000260700/006/005
R-20220112-00102,EXP-22-AV5150,200000260700/006/006
R-20220112-00103,EXP-22-BL5906,200000261525/001/000
R-20220112-00113,EXP-22-BL8719,200000261845/000/001
R-20220112-00114,EXP-22-BB8918,200000242694/999/999
R-20220112-00118,EXP-22-BK4113,200000253262/000/00
R-20220112-00119,DH17226-029,200000258998/002/000
R-20220112-00120,DH17226-029,200000258998/002/000
R-20220112-00122,EXP-22-BI6653,200000262673/002/000
R-20220112-00123,EXP-22-BL8723,200000261881/000/000
R-20220113-00011,Control – IPN spout pouch for 750ml LBHW,Control – IPN spout
R-20220113-00012,Trial 1 – Paharpur spout pouch for 750ml,Trial 1 – Paharpur
R-20220113-00013,Trial 2 – Arun plasto spout pouch for 75,Trial 2 – Arun plast
R-20220113-00014,MDO PE fairy dust 10g,MDO PE fairy dust 10
R-20220113-00015,Pilot,200000260346/001/000
R-20220113-00025,EXP22-BM4600-2,200000262432/000/000
R-20220113-00026,EXP22-BM4600-3,200000262413/000/000
R-20220113-00029,EXP-22-BL5907,200000261515/001/000
R-20220113-00032,lab,200000261/531/000
R-20220113-00035,/,200000262530/000/000
R-20220113-00036,/,200000262559/000/000
R-20220113-00037,/,200000262546/000/000
R-20220113-00039,EXP-22-BL0047,200000225567/005/001
R-20220113-00040,EXP-22-BL0047,200000225567/005/001
R-20220113-00045,2E+11,2E+11
R-20220113-00047,2E+11,2E+11
R-20220113-00048,FO_SIM_SHA_LIQ_KIND TO HAIR_18_KISS W1,2E+11
R-20220113-00050,12211NC51,200000255250/002/000
R-20220113-00051,12291NC51,200000255250/002/000
R-20220113-00052,EXP-22-BL8729,200000261867/001/002
R-20220113-00053,12231NC51,200000255250/002/000
R-20220114-00010,F-211109-00038,200000233685/002/003
R-20220114-00022,Horae,200000262751/000/000
R-20220114-00031,/,200000262689/000/000
R-20220114-00032,/,200000262690/000/000
R-20220114-00037,/,200000237228/005/000
R-20220114-00038,/,200000248433/003/000
R-20220114-00041,Horae,200000262767/000/000
R-20220114-00042,Horae,200000262781/000/000
R-20220116-00005,F-220111-00065,200000242860/040/000
R-20220116-00006,F-220111-00066,200000098941/013/000
R-20220117-00021,3,200000250039/001/000
R-20220117-00022,1,200000250039/001/000
R-20220117-00023,3,200000250039/001/000
R-20220117-00024,F-220104-00031,200000260204/000/001
R-20220117-00025,1,200000259194/001/000
R-20220117-00026,F-220128-00037,200000261846/000/000
R-20220117-00027,F-220104-00020,200000261178/000/000
R-20220117-00028,F-220113-00043,200000259659/000/000
R-20220117-00030,F-220113-00040,200000259659/000/000
R-20220117-00031,Horae,200000262809/000/000
R-20220117-00032,Pilot,200000260346/001/000
R-20220117-00033,Pilot,200000260346/001/000
R-20220118-00002,EXP-22-BI0632,2E+11
R-20220118-00003,EXP-22-BI0633,2E+11
R-20220118-00004,EXP-22-BI0634,2E+11
R-20220118-00005,EXP-22-BI0635,2E+11
R-20220118-00006,EXP-22-BI0636,2E+11
R-20220118-00007,EXP-22-BI0637,2E+11
R-20220118-00016,1,200000124506/086/001
R-20220118-00020,TRLB,TRLB
R-20220118-00022,Horae,200000262790/000/000
R-20220118-00027,EXP-22-BL5908,200000261539/001/000
R-20220118-00028,Horae,2E+11
R-20220118-00029,Horae,200000262842/000/000
R-20220118-00030,EXP-22-BB8915-D,200000257785/999/999
R-20220118-00035,EXP-22-BJ9739,200000244729/007/000
R-20220118-00038,F-210914-00039,200000247105/001/000
R-20220118-00039,F-210914-00040,200000247105/001/000
R-20220118-00040,F-210914-00046,200000247105/001/000
R-20220118-00041,F-210914-00050,200000247105/001/000
R-20220118-00043,68649151,DU 68649151
R-20220118-00044,DU 68693280,DU 68693280
R-20220118-00045,EXP-21-BI3636-A,200000252806/001/001
R-20220118-00046,EXP-21-BI3636-B,200000252806/001/001
R-20220118-00047,DU 68649149,DU 68649149
R-20220118-00048,DU 68649150,DU 68649150
R-20220118-00049,F-220105-00013,200000258689/001/000
R-20220118-00050,F-220114-00025,200000262435/001/000
R-20220118-00051,F-220105-00058,Dove Original
R-20220118-00052,EXP-21-AU3426 - Y,N/A
R-20220118-00054,EXP-21-AU3426 - Z,N/A
R-20220118-00055,MV-15990-164,n/a
R-20220118-00056,MV-15990-165,n/a
R-20220118-00059,01042NC54,200000255262/002/000
R-20220118-00060,01052NC54,200000255262/002/000
R-20220118-00061,12291NC51,200000255250/002/000
R-20220118-00062,01042NC54,200000255262/002/000
R-20220119-00003,03122021 TW06,200000249423/003/000
R-20220119-00008,EXP-21-AV5143,200000259984/002/003
R-20220119-00009,Horae,200000253912/000/000
R-20220119-00011,F-220105-00012,200000262437/000/000
R-20220119-00014,EXP-21-AV5143,200000259984/002/002
R-20220119-00016,MMG55,N/A
R-20220119-00017,MMG56,N/A
R-20220119-00018,MMG57,N/A
R-20220119-00019,MMG58,N/A
R-20220119-00023,F-210827-00016,200000247105/001/000
R-20220119-00024,F-210914-00041,200000247105/001/000
R-20220119-00025,F-210729-00038,200000247105/001/000
R-20220119-00030,68710889,200000254970/006/000
R-20220119-00031,EXP-22-BG8898,200000255297/003/000
R-20220119-00032,EXP-22-BH1628,n/a
R-20220119-00033,EXP-22-BH1629,n/a
R-20220119-00034,EXP-22-BG8899,200000255297/004/000
R-20220119-00035,EXP-22-BI6654,200000260913/001/000
R-20220119-00037,17213-66,390000002393/000/000
R-20220119-00038,F-000000078174,200000260215/001/001
R-20220119-00039,17213-67,390000002393/000/000
R-20220119-00040,EXP-21-AV5143,200000260521/002/004
R-20220119-00041,01052JB01,200000245014/002/002
R-20220119-00042,EXP-21-AV5143,200000260521/002/003
R-20220119-00043,AK-17223-023,200000226295/010/000
R-20220119-00044,EXP-21-AV5143,200000260521/002/002
R-20220119-00045,EXP-22-BJ9740,200000244729/007/000
R-20220119-00046,01052JB01,200000245014/002/002
R-20220119-00047,F211130-00049,200000260852/001/000
R-20220119-00048,MM01132022,200000262928/000/001
R-20220119-00054,EXP-22-BB8916-B,200000242694/999/999
R-20220119-00055,01112NC25,200000255262/002/000
R-20220119-00058,EXP-21-BI3635,200000254408/000/001
R-20220119-00063,EXP-22-BJ9741,200000262930/001/000
R-20220120-00035,F-220110-00018,200000258825/000/000
R-20220121-00003,2022-003(BK),2E+11
R-20220121-00004,2022-003(BK),2E+11
R-20220121-00005,2022-003(BK),2E+11
R-20220121-00014,F-211119-00027,200000259845/001/001
R-20220121-00026,Caipi,200000262934/000/000
R-20220121-00032,68298490,200000235946/002/000
R-20220121-00034,67718489,200000221109/002/000
R-20220121-00035,P 22/04/2021 E22/10/2023 65601:08,checking
R-20220121-00036,EXP-21-BJ5622,N/A
R-20220121-00037,EXP-21-BJ5627,N/A
R-20220121-00038,EXP-22-BJ5632,N/A
R-20220121-00039,EXP-22-BJ5633,N/A
R-20220121-00041,EXP-22-BL8727,2E+11
R-20220121-00042,EXP-22-BL8727,2E+11
R-20220124-00028,JG04,200000249080/005/000
R-20220124-00033,Caipi,200000262934/000/000
R-20220124-00034,Caipi,200000262909/000/000
R-20220124-00037,GASH220120-B,200000262905/000/002
R-20220124-00039,GASH220120-A,200000262905/000/002
R-20220124-00041,,
R-20220124-00043,CL01212022 - LAB,200000259793/000/000
R-20220124-00048,17213-68,390000002393/000/000
R-20220124-00051,EXP-22-BI3639,200000262972/000/000
R-20220124-00053,EXP-22-BI3640,200000262939/000/000
R-20220124-00054,EXP-22-BL8732,200000261830/001/000
R-20220124-00055,EXP-22-BL8733,200000261906/001/001
R-20220125-00024,MHCD220121-C,200000262927/000/001
R-20220125-00025,MHCD220121-B,200000262927/000/001
R-20220125-00028,EXP-22-BJ1113_1,200000260700/000/004
R-20220125-00035,EXP-22-BJ1113_2,200000260700/000/004
R-20220125-00036,EXP-22-BJ1113_3,200000260700/000/004
R-20220125-00037,EXP-22-BJ1113_4,200000260700/000/004
R-20220125-00042,EXP-22-BM5602,200000255297/005/000
R-20220125-00045,EXP-21-BG0897,200000256742/007/002
R-20220125-00046,67709953,200000219620/002/001
R-20220125-00050,01132NC57,200000255262/002/000
R-20220125-00052,EXP-22-BG1216B,EXP-22-BG1216B
R-20220125-00054,EXP-22-BL4442,200000261375/001/000
R-20220125-00055,685/-#12/21 B001,2E+11
R-20220125-00056,EXP-22-BL4443,200000261375/001/000
R-20220125-00057,EXP-22-BL4444,200000250434/001/002
R-20220125-00074,MV-15990-164,n/a
R-20220125-00075,EXP-22-BL4446,200000261342/000/000
R-20220125-00076,13.5oz Production,2E+11
R-20220125-00077,13.5oz CD Production,2E+11
R-20220125-00078,16.5oz Production,2E+11
R-20220125-00079,16.5oz Production,2E+11
R-20220125-00080,Serum Production,2E+11
R-20220125-00081,33.8oz Production,2E+11
R-20220125-00082,EXP-22-BL8734,200000261894/001/000
R-20220126-00010,F-220104-00031,200000260204/001/000
R-20220126-00012,EXP-22-AV5150,200000260700/000/005
R-20220126-00013,EXP-22-AV5150,200000260700/000/006
R-20220126-00017,DH17226-034,N/A
R-20220126-00018,DH17226-035,N/A
R-20220126-00019,DH17226-034,N/A
R-20220126-00021,EXP-22-BK9719,n/a
R-20220126-00022,SG-GS SPF 50,2E+11
R-20220126-00023,EXP-22-BM5602,200000255297/005/000
R-20220126-00024,SG-C9,2E+11
R-20220126-00026,EXP-22-BL5909,200000261549/001/001
R-20220126-00027,EXP-22-BL5909,200000261512/001/000
R-20220126-00028,SG-DM,2E+11
R-20220126-00029,AH17225-035,AH17225-035
R-20220126-00030,SG-US,2E+11
R-20220126-00031,EXP-22-BF9774,N/A
R-20220126-00032,EXP-22-BF9775,N/A
R-20220126-00033,EXP-22-BF9776,N/A
R-20220126-00034,EXP-21-BI6655,200000245513/004/000
R-20220126-00035,11081CA01,200000254360/001/001
R-20220126-00037,EXP-22-AT6703,200000214281/021/001
R-20220126-00038,01132AM08,200000255245/002/000
R-20220126-00039,EW-16991-75,200000263168/000/000
R-20220126-00040,EW-16991-76,200000263168/000/000
R-20220126-00042,,
R-20220126-00043,g2,200000260917/000/001
R-20220126-00046,EXP-22-AT6704,200000214281/021/001
R-20220126-00047,EXP-22-AT6705,200000227845/010/001
R-20220126-00048,EXP-22-BH6370,200000262553/001/000
R-20220126-00049,EXP-22-BJ5634,n/a
R-20220126-00050,EXP-22-BL4912,200000241912/004/002
R-20220126-00051,EXP-22-BH6371,200000262974/001/000
R-20220126-00052,EXP-22-BL4913,200000241046/003/000
R-20220126-00053,EXP-22-BL4914,200000244729/002/000
R-20220126-00055,EXP-22-BL4915,200000255245/002/000
R-20220126-00058,AK-17223-035,200000243731/003/000
R-20220126-00061,EXP-22-BI6655,200000263002/000/000
R-20220126-00062,EXP-21-BG0897,200000256742/007/002
R-20220126-00064,EXP-22-BI6655,200000262987/000/000
R-20220126-00065,EXP-21-BG0897,200000256742/007/002
R-20220127-00006,lot F220107-00001,200000256058/003/003
R-20220127-00009,1,200000232877/000/000
R-20220127-00010,2,200000232877/000/000
R-20220127-00019,3,200000252080/001/000
R-20220127-00021,3,200000252080/001/000
R-20220127-00022,F-220107-00036,200000254688/005/000
R-20220127-00023,4,200000250489/050/000
R-20220127-00025,4,200000250489/056/000
R-20220127-00026,4,200000250489/051/000
R-20220127-00028,1,200000217767/001/001
R-20220127-00031,F-220107-00037,200000219619/005/000
R-20220127-00033,F-220107-00039,200000254725/008/000
R-20220127-00036,F-220107-00042,200000223188/007/000
R-20220127-00037,F-220107-00040,200000254725/008/000
R-20220127-00041,/,200000262688/000/000
R-20220127-00045,/,200000262688/000/001
R-20220127-00054,MMG59,N/A
R-20220127-00055,MMG60,N/A
R-20220127-00056,MMG59,N/A
R-20220127-00059,EXP-22-BL4445,200000261342/000/000
R-20220127-00063,685/-#12/21 B001,2E+11
R-20220127-00064,685/-#12/21 B001,2E+11
R-20220127-00066,1,2E+11
R-20220127-00069,F-220126-00056,200000227832/001/001
R-20220127-00070,EXP-22-BL5909,200000261549/001/001
R-20220127-00072,EXP-22-BL8735,200000261882/001/000
R-20220127-00073,EXP-22-BL8736,200000261844/000/000
R-20220128-00007,2022-003(BK),2E+11
R-20220128-00012,2021-479,2E+11
R-20220128-00013,2021-479,2E+11
R-20220128-00016,MHCD220131-A,200000258541/001/000
R-20220128-00017,MHCD220131-B,200000258541/002/000
R-20220128-00018,Lot# 12221ZP01,200000240549/000/000
R-20220128-00019,Lot# 01142UR04,200000260148/000/000
R-20220128-00020,Lot# 01072UR03,200000260146/000/000
R-20220128-00021,test,n/a
R-20220128-00023,EXP-22-BB8912-B,200000244835/005/000
R-20220131-00024,Lab 2021-392,200000261508/000/000
R-20220131-00032,0,0
R-20220131-00033,ODSS/5S,200000138934/002/003
R-20220131-00034,P5M11/Methyl Paraben,2E+11
R-20220131-00035,EXP-22-BL9601,200000223188/003/000
R-20220131-00038,F-220128-00031,200000226679/001/002
R-20220131-00039,SP-HC,2E+11
R-20220131-00040,01202JU35,200000254669/001/000
R-20220131-00041,SG-VC,2E+11
R-20220131-00043,EXP-22-BM2402,N/A
R-20220131-00044,EXP-22-BM2403,N/A
R-20220131-00046,EXP-22-BB8920-A,200000254980/012/000
R-20220131-00047,SG-CS,2E+11
R-20220131-00049,SG-ZCML,2E+11
R-20220131-00060,TE17216-50,TE17216-50
R-20220131-00062,01102AM18,200000254937/006/001
R-20220131-00063,TE17216-51,TE17216-51
R-20220131-00064,Batch# B1+200000260242/003/000,200000260242/001/000
R-20220131-00065,TE17216-52,TE17216-52
R-20220131-00069,Batch# B2+200000260219/003/000,200000260219/001/000
R-20220131-00072,Batch# B3+200000260257/003/000,200000260257/001/001
R-20220131-00073,Batch# B1+200000260242/003/000,200000260242/001/000
R-20220131-00074,Batch# B2+200000260219/003/000,200000260219/001/000
R-20220131-00075,Batch# B3+200000260257/003/000,200000260257/001/001
R-20220131-00076,01252JB01,2E+11
R-20220131-00077,Batch# B1+200000260242/003/000,200000260242/001/000
R-20220131-00078,Batch# B2+200000260219/003/000,200000260219/001/000
R-20220131-00079,Batch# B3+200000260257/003/000,200000260257/001/001
R-20220131-00080,Batch# B1+200000260242/003/000,200000260242/001/000
R-20220131-00081,Batch# B2+200000260219/003/000,200000260219/001/000
R-20220131-00082,Batch# B3+200000260257/003/000,200000260257/001/001
R-20220131-00083,EXP-22-AT6706,200000227845/010/001
R-20220201-00001,01312022EGK,n/a
R-20220201-00002,11052021EGK,200000222402/002/000
R-20220201-00003,2022-003 (BK),2E+11
R-20220201-00004,2022-004 (BK),2E+11
R-20220201-00005,2022-005 (BK),2E+11
R-20220201-00020,EXP-22-BL9602,200000254688/001/000
R-20220201-00032,MMG84,N/A
R-20220201-00033,/,200000262688/000/001
R-20220201-00034,F-211018-00082,200000249716/002/003
R-20220201-00035,F-211018-00082,200000249716/002/003
R-20220201-00036,F-211019-00068,200000249716/002/003
R-20220201-00037,F-211020-00081,200000249716/002/003
R-20220201-00038,F-211025-00044,200000249716/002/003
R-20220201-00039,F-211026-00054,200000249716/002/003
R-20220201-00040,MMG72,N/A
R-20220201-00041,F-211026-00072,200000249716/002/003
R-20220201-00042,SG-MEC,2E+11
R-20220201-00043,F-211026-00073,200000249716/002/003
R-20220201-00046,EXP-22-BM0704,N/A
R-20220201-00047,EXP-22-BK4113,200000258915/001/001
R-20220201-00048,EXP-22-BM5604,n/a
R-20220201-00049,EW-16991-85,N/A
R-20220201-00050,Leeds Pilot,200000251780/002/000
R-20220201-00051,EW-16991- 86,N/A
R-20220201-00052,EW-16991-86,N/A
R-20220201-00055,EXP-22-BK3697,N/A
R-20220201-00056,EXP-22-BK3698,N/A
R-20220201-00060,12091UR03,200000213962/005/000
R-20220202-00001,Lab 2021-396,200000261517/000/000
R-20220202-00002,1,200000250445/007/000
R-20220202-00003,F-220127-00006,200000255855/000/000
R-20220202-00004,F-220127-00006,200000255855/000/000
R-20220202-00005,F-220127-00006,200000255855/000/000
R-20220202-00011,EXP-22-AV5152,200000260521/002/004
R-20220202-00014,EXP-22-AS7125,200000255505/000/001
R-20220202-00018,EXP-22-AS7125,200000255505/000/001
R-20220202-00019,EXP-22-AS7126,200000221110/004/001
R-20220202-00023,DU 68693279,200000245468/007/004
R-20220202-00027,DU 68693279,200000245468/007/004
R-20220202-00029,DU 68693279,200000245468/007/004
R-20220202-00034,EXP-22-BJ9743,200000241912/004/002
R-20220202-00035,EXP-22-BJ9744,200000241046/003/001
R-20220202-00036,AK-17223-037,200000244813/001/000
R-20220202-00037,EXP-22-BF9780,N/A
